0,1,2,3,4,5,6,7,8,9
0.07197,0.01184,0.08445,0.10166,0.11321,0.10852,0.11902,0.10001,0.02012,0.07250,
0.22848,0.64221,0.62880,0.05438,0.29703,0.63722,0.02587,0.14083,0.07273,0.69808,
0.10180,0.34003,0.56791,0.03365,0.13972,0.29824,0.02587,0.03606,0.23789,0.02742,
0.14970,0.02793,0.03092,0.03319,0.02278,0.07659,0.02587,0.02087,0.35034,0.02069,
0.11212,0.19986,0.32764,0.06986,0.06178,0.01371,0.23525,0.38839,0.25687,0.16081,
0.13562,0.30374,0.02558,0.57891,0.66148,0.28895,0.33784,1.13063,0.79439,0.75229,
0.04563,0.18154,0.02558,0.54645,0.41454,0.11638,0.18326,0.15244,0.85534,0.31182,
0.01870,0.14639,0.02558,0.41378,0.02499,0.10698,0.16229,0.13286,0.03346,0.06897,
0.01870,0.05309,0.06632,0.01520,0.07993,0.05298,0.02309,0.08611,0.10363,0.02280,
0.11335,0.05677,0.13247,0.01520,0.03262,0.02040,0.07753,0.11015,0.11750,0.07393,
0.16426,0.10990,0.12609,0.01520,0.20400,0.02920,0.14109,0.17831,0.14422,0.03011,
0.18865,0.15580,0.05214,0.01520,0.14938,0.06665,0.17721,0.17803,0.16066,0.20759,
0.02489,0.22818,0.27017,0.04754,0.11486,0.05752,0.19523,0.01456,0.28156,0.14819,
0.43412,0.14230,0.27017,0.45767,0.56671,0.60499,0.81797,0.54755,1.02428,1.09767,
0.39518,0.07866,0.27017,0.27777,0.40192,0.25173,0.57189,0.35076,0.70014,0.12915,
0.26702,0.07866,0.06160,0.23902,0.11078,0.05087,0.16012,0.07642,0.21743,0.07118,
0.02493,0.12311,0.05242,0.22850,0.00749,0.05753,0.06543,0.10298,0.08473,0.12321,
0.40461,0.40262,0.42163,0.00905,0.78015,0.36740,0.07752,0.37569,0.83002,0.78467,
1.41795,0.66969,0.27449,0.91137,1.06237,0.84361,0.11679,0.78410,0.83002,1.48176,
1.15000,0.78267,0.58412,0.87558,0.85481,0.86729,0.37434,0.83015,0.83002,0.83842,
0.82249,0.76921,0.79670,0.90644,0.79017,0.92526,0.49079,0.89686,0.83002,0.86512,
0.70475,0.76921,0.69259,0.75433,0.68944,0.69459,0.52775,0.74910,0.78930,0.89643,
0.70790,0.76921,0.82327,0.73773,0.63478,0.76795,0.62514,0.84712,0.77708,0.63858,
0.66990,0.59660,0.72293,0.78276,0.52050,0.66830,0.62514,0.77537,0.80132,0.52261,
0.64485,0.59660,0.67594,0.58732,0.66680,0.52412,0.64137,0.58493,0.62622,0.66771,
0.71807,0.62987,0.63786,0.62407,0.72989,0.54662,0.50943,0.58493,0.70825,0.61924,
0.65339,0.68094,0.56972,0.67909,0.68780,0.54662,0.39765,0.58791,0.65439,0.59230,
0.69987,0.72006,0.59637,0.62600,0.45008,0.54662,0.58884,0.44272,0.65453,0.44828,
0.46349,0.62215,0.62753,0.56972,0.48737,0.61505,0.63535,0.56595,0.64781,0.44828,
0.46020,0.55433,0.41213,0.54927,0.51854,0.64745,0.57077,0.38828,0.52148,0.44828,
0.56125,0.60301,0.41213,0.54822,0.51001,0.47067,0.60325,0.52566,0.52071,0.46564,
0.35923,0.62798,0.41213,0.32516,0.42050,0.48413,0.32046,0.34284,0.53451,0.55172,
0.20064,0.49582,0.40344,0.16664,0.40513,0.45979,0.32046,0.46584,0.50694,0.31287,
0.33191,0.19347,0.41223,0.16664,0.28130,0.37876,0.38768,0.37202,0.31505,0.37998,
0.09912,0.26393,0.08756,0.16664,0.07566,0.21994,0.13065,0.11503,0.30545,0.31121,
0.14409,0.14271,0.03887,0.02825,0.20095,0.29211,0.27561,0.11503,0.04613,0.16650,
0.15567,0.14041,0.05027,0.02825,0.04617,0.11159,0.16175,0.20877,0.15035,0.16542,
0.17912,0.18246,0.11840,0.02825,0.16246,0.09410,0.09931,0.09783,0.18205,0.17166,
0.22842,0.09717,0.01274,0.02825,0.22986,0.03914,0.16265,0.27707,0.32800,0.07493,
0.52722,0.75103,0.25837,0.19827,0.05654,0.57393,0.33530,0.06924,0.46260,0.76610,
0.37385,0.01432,0.31574,0.12841,0.08529,0.28386,0.01621,0.08219,0.02149,0.20290,
0.37385,0.28688,0.22382,0.19841,0.26853,0.29988,0.14774,0.26737,0.17773,0.23810,
0.19459,0.22670,0.19597,0.18172,0.24368,0.25513,0.17368,0.21245,0.18886,0.21465,
0.19459,0.22175,0.19808,0.19078,0.23112,0.21204,0.19788,0.18813,0.19504,0.19111,
0.19459,0.19481,0.19919,0.17802,0.20995,0.20620,0.18258,0.20476,0.19150,0.20603,
0.19459,0.19186,0.21037,0.18348,0.20820,0.18636,0.18548,0.19659,0.17835,0.19757,
0.19459,0.20632,0.17858,0.19170,0.18800,0.18771,0.18714,0.19835,0.17145,0.18255,
0.19459,0.17541,0.18366,0.17854,0.18823,0.17676,0.17704,0.18211,0.18601,0.19095,
0.13760,0.17298,0.17670,0.16060,0.16082,0.15446,0.15446,0.14273,0.14459,0.16698,
0.13760,0.15785,0.16426,0.14657,0.16595,0.12936,0.14891,0.14246,0.15905,0.14974,
0.13760,0.14996,0.13466,0.15908,0.14579,0.13509,0.16026,0.15814,0.13086,0.14110,
0.13760,0.14129,0.13302,0.13176,0.12315,0.13860,0.15819,0.14499,0.13609,0.14232,
0.13760,0.15666,0.11754,0.15200,0.14905,0.13573,0.13433,0.13933,0.15507,0.12139,
0.13760,0.12036,0.10871,0.16173,0.12580,0.13890,0.13874,0.12014,0.14849,0.11026,
0.13760,0.10964,0.12039,0.14995,0.12879,0.11955,0.15553,0.13103,0.14041,0.12155,
0.13760,0.10404,0.13164,0.14621,0.11536,0.14726,0.13487,0.13174,0.14153,0.14759,
0.13760,0.03331,0.03699,0.16987,0.29670,0.26263,0.34636,0.14804,0.08239,0.02983,
0.01013,0.03623,0.04192,0.02575,0.16417,0.09691,0.02667,0.01682,0.08239,0.02426,
0.03524,0.08468,0.03313,0.01056,0.04043,0.01593,0.01396,0.04527,0.08239,0.04526,
0.02366,0.04160,0.03997,0.04341,0.01940,0.03563,0.03724,0.03622,0.08239,0.03867,
0.04837,0.06971,0.04167,0.09019,0.01940,0.02037,0.08788,0.05469,0.04866,0.03624,
0.09148,0.02949,0.09991,0.02287,0.01940,0.08134,0.04293,0.09578,0.02766,0.03793,
0.08202,0.08976,0.10094,0.04642,0.01940,0.10778,0.09169,0.11687,0.08745,0.03886,
0.00654,0.04186,0.08826,0.07595,0.01940,0.09159,0.11423,0.08205,0.11033,0.03801,
0.61560,1.21422,0.88552,0.98348,1.00996,1.23308,0.83860,1.06538,1.02249,1.17929,
0.97630,1.18153,1.06423,1.08619,1.09567,1.09508,1.05150,1.10145,1.09982,1.17929,
1.08287,1.12249,1.13467,1.12825,1.14793,1.13182,1.12951,1.13328,1.15000,1.17929,
1.14248,1.14542,1.16439,1.16158,1.17008,1.16321,1.16221,1.15067,1.16115,1.17929,
1.15902,1.14620,1.15636,1.15469,1.17163,1.15557,1.15500,1.16243,1.16115,1.16625,
1.16664,1.16103,1.16501,1.16464,1.15234,1.16552,1.16535,1.15537,1.16115,1.15706,
1.15394,1.16103,1.16980,1.15606,1.14952,1.15641,1.17054,1.15114,1.16825,1.15212,
1.16415,1.16103,1.15904,1.16548,1.14825,1.16543,1.15209,1.14901,1.15822,1.16405,
1.16959,1.16103,1.16670,1.15242,1.16154,1.16972,1.14958,1.16171,1.16628,1.16905,
1.17175,1.16103,1.15706,1.16358,1.15444,1.15466,1.14822,1.16785,1.17017,1.15826,
1.16735,1.16103,1.15214,1.15546,1.15079,1.16503,1.16219,1.15771,1.17273,1.16684,
1.15726,1.16103,1.16373,1.15140,1.16343,1.15653,1.15501,1.16637,1.15362,1.15748,
1.16585,1.16103,1.16894,1.14942,1.16962,1.16629,1.15079,1.15246,1.15057,1.15210,
1.15667,1.16103,1.15858,1.16287,1.15198,1.15710,1.16338,1.14995,1.14897,1.14975,
1.16549,1.16103,1.15277,1.15475,1.14953,1.15231,1.15092,1.14821,1.16268,1.14826,
1.14983,1.16103,1.16372,1.15114,1.14828,1.14981,1.16284,1.14758,1.15458,1.14772,
1.14860,1.16103,1.16306,1.14929,1.14762,1.14846,1.15505,1.16165,1.15106,1.16137,
1.16250,1.16103,1.16371,1.14831,1.14717,1.16167,1.15121,1.16873,1.14890,1.15432,
1.15510,1.16103,1.16893,1.16159,1.16111,1.16797,1.16367,1.15108,1.16190,1.16441,
1.15075,1.16103,1.16751,1.16793,1.16829,1.17098,1.15577,1.16366,1.16804,1.15592,
1.16339,1.16103,1.15781,1.15773,1.15772,1.16886,1.15115,1.16881,1.15804,1.15154,
1.07745,1.16103,0.01623,1.20987,0.92815,1.24696,1.12620,1.00490,1.24375,1.23045,
1.08959,1.12793,0.64525,1.11524,1.02224,1.06125,1.12620,1.08042,1.15862,1.14635,
1.11922,1.13385,0.94266,1.10889,1.09096,1.08109,1.12620,1.09222,1.09309,1.12827,
1.11922,1.08779,1.02146,1.11815,1.09404,1.11362,1.13475,1.11707,1.09348,1.10893,
1.10576,1.08744,1.05598,1.12359,1.11519,1.11362,1.11640,1.10458,1.11540,1.09693,
1.12069,1.08747,1.07203,1.11771,1.12493,1.11362,1.10264,1.12014,1.10380,1.11497,
1.10659,1.08757,1.08014,1.10333,1.12207,1.11362,1.11910,1.10629,1.09771,1.10301,
1.12316,1.11342,1.10860,1.09584,1.11996,1.11362,1.12880,1.12302,1.11684,1.09571,
1.10573,1.11342,1.12162,1.11576,1.12712,1.10105,1.12333,1.10773,1.12564,1.09329,
1.11758,1.09949,1.10179,1.09853,1.12288,1.09105,1.10472,1.10773,1.10599,1.08857,
1.09979,1.09206,1.09141,1.11599,1.09262,1.08579,1.09295,1.10773,1.09365,1.08445,
1.08348,1.09206,1.07714,1.10685,1.10695,1.07416,1.07815,1.08824,1.08038,1.10267,
1.10261,1.09206,1.07138,1.08545,1.10142,1.09741,1.07211,1.07776,1.07167,1.10917,
1.08555,1.09206,1.09455,1.10115,1.08266,1.08053,1.06921,1.10024,1.06881,1.10337,
1.07398,1.09206,1.10774,1.10823,1.09970,1.09880,1.09362,1.10792,1.09345,1.10347,
1.09818,1.09206,1.08584,1.10919,1.08371,1.10713,1.10496,1.11157,1.08065,1.08599,
1.10979,1.09206,1.07650,1.11217,1.07337,1.11110,1.11280,1.10533,1.10144,1.10118,
1.11535,1.09206,1.09957,1.11362,1.06810,1.08804,1.08358,1.08475,1.08230,1.10846,
1.07719,1.09206,1.11044,1.08938,1.09502,1.10437,1.07519,1.10072,1.07459,1.11180,
1.09719,1.09206,1.08689,1.10512,1.08148,1.08413,1.07084,1.11058,1.09875,1.07912,
1.08244,1.09206,1.07708,1.08695,1.07195,1.10282,1.06625,1.10482,1.08085,1.09810,
1.07270,1.09206,1.06975,1.10442,1.06907,1.11201,1.09475,1.10269,1.09896,1.10702,
1.11910,1.09206,1.04607,1.06955,1.04916,1.06121,1.06400,1.06366,1.06243,1.07100,
1.16593,1.09206,1.15891,1.00630,1.16423,1.00079,1.14751,1.14679,1.16392,1.00727,
1.22813,1.09206,1.01432,1.17221,1.20824,1.21037,1.02251,1.20224,1.01886,0.91801,
1.26379,1.09206,1.25083,1.23141,1.05378,0.99381,0.88450,1.04121,0.85549,1.19563,
0.89694,0.89953,1.09739,1.27416,1.05378,1.19710,1.22603,1.20803,1.24317,1.00241,
0.89694,0.55989,0.68139,1.16889,0.87993,1.18825,1.20968,0.91683,1.08879,1.17894,
0.34939,0.55989,1.03482,1.09076,1.02466,0.73632,1.10558,0.84464,0.43005,0.92062,
0.59303,0.77982,1.01181,0.62415,0.98336,0.69788,0.90383,0.66775,0.43005,0.77657,
0.39635,0.46879,0.69629,0.55678,0.89472,0.51924,0.72995,0.33345,0.43005,0.77861,
0.27933,0.46969,0.64360,0.59761,0.50113,0.47460,0.66999,0.35036,0.43005,0.61272,
0.40061,0.31921,0.57988,0.46511,0.49637,0.50059,0.41884,0.35036,0.29575,0.48191,
0.38408,0.37175,0.45291,0.47066,0.48426,0.39801,0.25990,0.32570,0.29575,0.40877,
0.32215,0.29530,0.46652,0.41959,0.23364,0.24813,0.37561,0.33468,0.29575,0.44481,
0.17334,0.28855,0.32801,0.42054,0.23364,0.26867,0.32050,0.31924,0.15817,0.39630,
0.05099,0.26899,0.13336,0.31612,0.22011,0.30716,0.28176,0.28714,0.15817,0.17347,
0.20028,0.27429,0.13336,0.26182,0.26401,0.09943,0.07931,0.08225,0.24791,0.13622,
0.09790,0.24555,0.13336,0.27470,0.21143,0.22755,0.17081,0.08668,0.34541,0.23421,
0.10758,0.19859,0.17516,0.09090,0.17510,0.18878,0.04898,0.08668,0.11889,0.15155,
0.00067,0.05716,0.02422,0.11151,0.05869,0.02076,0.04898,0.13808,0.08904,0.10077,
0.02846,0.07938,0.08743,0.04451,0.07700,0.02076,0.06030,0.14969,0.10125,0.06321,
0.11829,0.27325,0.00244,0.04837,0.05033,0.02076,0.01479,0.15727,0.11751,0.10935,
0.10689,0.16969,0.03500,0.03240,0.17934,0.02076,0.02820,0.03108,0.08176,0.12562,
0.03670,0.34700,0.04345,0.08111,0.10277,0.02076,0.26641,0.14396,0.09308,0.02702,
0.08487,0.03625,0.09386,0.16047,0.12956,0.02076,0.39854,0.01303,0.20713,0.02777,
1.36969,1.60293,1.60168,1.20466,1.49520,1.24462,1.18831,1.39292,1.59570,0.96153,
1.36969,1.33476,1.49596,1.26719,1.43660,1.33015,1.25444,1.39738,1.49463,1.14628,
1.32969,1.35078,1.31264,1.27800,1.36848,1.33015,1.27064,1.34754,1.38576,1.21842,
1.32969,1.35835,1.34032,1.28288,1.36958,1.35182,1.32365,1.31955,1.33939,1.29761,
1.30517,1.32223,1.35023,1.32423,1.34771,1.31911,1.32365,1.34123,1.31205,1.32973,
1.33425,1.34375,1.30004,1.30146,1.31150,1.31911,1.30121,1.34917,1.33528,1.30209,
1.33779,1.34685,1.27873,1.28014,1.28518,1.33449,1.30121,1.28882,1.29611,1.27842,
1.34363,1.32374,1.31509,1.31249,1.26940,1.29765,1.30121,1.27118,1.27548,1.31308,
1.31848,1.28664,1.33185,1.32565,1.25997,1.29765,1.27757,1.30922,1.26243,1.28395,
1.27971,1.26256,1.26577,1.32986,1.24870,1.26578,1.25808,1.32288,1.24992,1.28395,
1.27971,1.29830,1.24682,1.29758,1.23802,1.24935,1.24259,1.32232,1.29234,1.25925,
1.27971,1.31564,1.29020,1.26639,1.23468,1.28824,1.23714,1.24919,1.30800,1.29280,
1.27971,1.24972,1.26243,1.29609,1.28162,1.31023,1.23435,1.23819,1.32021,1.31257,
1.27971,1.28805,1.24465,1.26320,1.30292,1.31644,1.28139,1.23316,1.29916,1.32253,
1.27971,1.30990,1.23824,1.29758,1.26922,1.27664,1.30710,1.23069,1.31566,1.30562,
1.27971,1.27292,1.28708,1.26334,1.25130,1.30515,1.31495,1.28160,1.25665,1.26738,
1.27971,1.30344,1.25710,1.24613,1.23921,1.31395,1.25042,1.30311,1.29576,1.25037,
1.27971,1.26906,1.24489,1.23878,1.28339,1.24808,1.24128,1.26938,1.30951,1.23890,
1.29718,1.26906,1.28554,1.28208,1.24943,1.28524,1.27902,1.29715,1.23507,1.28119,
1.29438,1.26906,1.24990,1.30410,1.28626,1.25043,1.29689,1.31135,1.27570,1.24816,
1.25883,1.26906,1.23204,1.30850,1.25455,1.23515,1.26003,1.29522,1.29517,1.23120,
1.25883,1.24006,1.21978,1.28268,1.22828,1.27187,1.23521,1.29997,1.30439,1.21921,
1.25883,1.27944,1.26489,1.29901,1.26850,1.23802,1.22191,1.25308,1.22974,1.21047,
1.25883,1.29827,1.23771,1.27637,1.23642,1.27708,1.27132,1.23097,1.21557,1.20859,
1.25883,1.22654,1.27818,1.24386,1.21953,1.29133,1.24057,1.27478,1.20876,1.26470,
1.27410,1.20747,1.29034,1.21666,1.25839,1.27406,1.24057,1.28196,1.24921,1.22819,
1.22610,1.18567,1.20834,1.19055,1.21786,1.22068,1.26665,1.22564,1.20775,1.22819,
1.25528,1.23533,1.23957,1.23123,1.21786,1.24563,1.18705,1.24752,1.18027,1.24920,
1.19542,1.26019,1.25427,1.19299,1.21786,1.20542,1.23712,1.26431,1.16966,1.20243,
1.24114,1.21359,1.26135,1.17702,1.21786,1.18445,1.20118,1.24259,1.16053,1.18230,
1.19511,1.17249,1.16719,1.15384,1.17553,1.22074,1.20118,1.18871,1.21521,1.21950,
1.19511,1.06757,1.27655,1.05811,1.31233,1.31787,1.10480,1.28484,1.11293,1.11360,
0.92393,1.28701,1.01639,1.35144,1.45469,0.95709,1.10480,1.35999,1.39582,0.86173,
1.22287,0.85923,0.90465,1.07776,0.73523,0.95709,1.41224,1.36478,1.13603,0.56378,
1.12916,1.04997,0.90465,1.06534,0.92704,0.48792,0.80734,1.20866,1.24233,0.83587,
0.75941,0.95487,0.56832,0.96440,0.86864,0.78549,0.80734,0.70178,0.49900,0.90532,
0.89275,0.81172,0.56832,0.68467,0.59458,0.90293,0.42806,0.80220,0.59066,0.78026,
0.76730,0.45926,0.60222,0.38588,0.62252,0.64236,0.42806,0.70577,0.55778,0.66462,
0.48297,0.47524,0.56008,0.38588,0.52217,0.62699,0.38713,0.42636,0.35494,0.41436,
0.45167,0.39043,0.58034,0.38588,0.55899,0.52920,0.50792,0.28195,0.35617,0.38705,
0.26212,0.50120,0.41421,0.23413,0.58345,0.46852,0.30283,0.44553,0.35617,0.42134,
0.26212,0.43500,0.36575,0.27493,0.17581,0.50107,0.41631,0.36911,0.37898,0.47637,
0.36603,0.44046,0.32429,0.08275,0.17581,0.28601,0.35522,0.13445,0.38934,0.41401,
0.28791,0.05467,0.30636,0.18982,0.17581,0.08851,0.24368,0.21095,0.39784,0.42150,
0.23899,0.05467,0.30294,0.20312,0.16512,0.10374,0.18677,0.00334,0.21845,0.15983,
0.11439,0.05467,0.15754,0.21088,0.08553,0.23049,0.04482,0.08843,0.16836,0.25930,
0.19693,0.06382,0.08983,0.16422,0.17343,0.08141,0.05762,0.21223,0.13712,0.01453,
0.38540,0.17479,0.79033,0.89748,0.89783,0.34474,0.41109,0.23912,0.79802,0.25889,
0.06112,0.01205,0.31994,0.39827,0.16162,0.00580,0.16705,0.04285,0.41507,0.25889,
0.08995,0.16131,0.31994,0.28852,0.18301,0.13195,0.14260,0.09670,0.19911,0.08419,
0.07563,0.10938,0.10534,0.15844,0.17161,0.08796,0.09871,0.07807,0.16278,0.08419,
0.09890,0.09632,0.12535,0.02154,0.12529,0.07300,0.09456,0.11431,0.08067,0.08419,
0.09120,0.07041,0.10918,0.02154,0.03339,0.10489,0.10076,0.02652,0.02077,0.09758,
0.09461,0.00820,0.09617,0.08612,0.02272,0.04420,0.10144,0.02860,0.02077,0.05947,
0.02756,0.02810,0.04715,0.04304,0.02091,0.02490,0.09254,0.03257,0.02077,0.07854,
0.00717,0.11475,0.01919,0.13943,0.16031,0.04833,0.09720,0.09621,0.02077,0.14717,
0.78027,1.37337,0.63683,1.19441,1.20729,1.44547,1.45547,1.17954,1.17368,1.36882,
1.01803,1.29379,0.86837,1.17962,1.22423,1.32940,1.20482,1.17954,1.15987,1.29149,
1.14207,1.20830,1.08187,1.18909,1.16731,1.13025,1.15654,1.17954,1.19025,1.24896,
1.17445,1.18533,1.12290,1.21918,1.20906,1.11539,1.15915,1.17954,1.17039,1.20494,
1.13747,1.16423,1.12290,1.18716,1.16072,1.15898,1.09972,1.14583,1.14055,1.12563,
1.07513,1.12494,1.12184,1.16339,1.13919,1.12435,1.09972,1.13119,1.12874,1.06861,
1.07513,1.09740,1.05310,1.10838,1.14996,1.14322,1.09949,1.14628,1.05714,1.11779,
1.07513,1.03715,1.11056,1.04526,1.08284,1.15220,1.04041,1.15369,1.01741,1.10856,
1.00593,1.03715,1.02592,1.08881,1.06156,1.10549,1.03197,1.05413,1.02231,1.06471,
1.00593,1.07270,1.02965,0.99751,1.08195,1.03665,1.02795,1.07983,0.95826,1.08539,
1.03714,1.02740,1.00931,0.91979,1.02449,0.99147,0.98750,1.02959,0.95826,1.05307,
0.94225,1.00765,0.92399,0.93770,0.99819,0.91584,1.02895,1.04727,0.95826,0.99119,
0.94140,1.01596,0.93542,0.98695,0.96819,0.91584,0.91474,1.00127,0.87473,1.00957,
0.96873,0.85028,0.96435,0.99192,0.85088,0.82869,0.82806,0.87746,0.87473,1.00250,
0.91638,0.90806,0.83204,0.97435,0.90724,0.84470,0.82806,0.92063,0.86689,0.86709,
0.89340,0.79945,0.75716,0.87053,0.87431,0.90268,0.82806,0.94056,0.86857,0.85271,
0.78867,0.73916,0.79274,0.87072,0.77569,0.88346,0.82806,0.83432,0.91116,0.90834,
0.79811,0.76557,0.85900,0.83948,0.77569,0.82041,0.81362,0.82245,0.81430,0.85501,
0.84211,0.76557,0.85512,0.70717,0.84546,0.79040,0.78813,0.78047,0.85296,0.80735,
0.87370,0.76557,0.70142,0.74906,0.83399,0.69278,0.76782,0.69046,0.82640,0.77838,
0.72474,0.80825,0.72478,0.63313,0.74488,0.71577,0.64414,0.69046,0.83524,0.74444,
0.58307,0.75833,0.59075,0.63313,0.71538,0.75905,0.72568,0.65960,0.70862,0.76407,
0.58307,0.65087,0.48235,0.50921,0.73254,0.66894,0.68205,0.63171,0.62800,0.53946,
0.42705,0.46432,0.48235,0.59854,0.44170,0.47273,0.48694,0.65490,0.58254,0.56419,
0.42705,0.55354,0.51035,0.56033,0.48785,0.33659,0.56123,0.52389,0.56990,0.46695,
0.42705,0.38244,0.35214,0.38237,0.43181,0.49607,0.50127,0.56969,0.56277,0.47978,
0.46560,0.36783,0.35214,0.47533,0.43971,0.42307,0.45084,0.50879,0.34690,0.52356,
0.50643,0.21825,0.33446,0.30828,0.28538,0.40882,0.50349,0.31520,0.34690,0.26275,
0.28329,0.34267,0.15276,0.43820,0.41968,0.33934,0.30543,0.28374,0.42286,0.26275,
0.37828,0.23321,0.33465,0.39759,0.49443,0.41773,0.29559,0.12034,0.45816,0.26275,
0.33188,0.10502,0.20706,0.48136,0.40153,0.45559,0.12269,0.05615,0.34969,0.26275,
0.32945,0.07850,0.20706,0.36944,0.25850,0.42065,0.15083,0.23916,0.08475,0.33227,
0.28726,0.07850,0.09993,0.21091,0.39490,0.34489,0.05054,0.24983,0.10425,0.37264,
0.06836,0.07850,0.03622,0.00601,0.18975,0.20630,0.08637,0.25501,0.12876,0.44243,
0.03182,0.01918,0.03622,0.07734,0.04060,0.15694,0.07247,0.18595,0.28453,0.03891,
0.09096,0.06934,0.03622,0.01366,0.00628,0.36356,0.13002,0.34548,0.05790,0.01075,
0.06418,0.04880,0.11282,0.08714,0.05969,0.12923,0.00483,0.25807,0.07970,0.07925,
1.60643,1.42726,1.21126,0.77779,0.79833,1.08939,0.89809,0.83443,1.28781,1.61715,
1.17077,1.10836,1.04457,0.78401,0.79833,1.03497,0.66142,0.80423,1.09073,1.00646,
0.75066,1.04819,0.83327,0.71466,0.79833,1.01266,0.73284,0.90044,0.91338,0.88342,
0.69306,0.67572,0.87369,0.71466,0.85770,0.90035,0.77334,0.89929,0.85598,0.76744,
0.73039,0.67572,0.73947,0.79901,0.66318,0.78244,0.81400,0.82051,0.67308,0.68533,
0.65164,0.72351,0.66549,0.62985,0.66318,0.62696,0.64381,0.74896,0.56779,0.70946,
0.74876,0.58048,0.68867,0.62985,0.75320,0.73162,0.53706,0.59259,0.66141,0.72452,
0.78346,0.64049,0.53251,0.66472,0.57886,0.77174,0.61980,0.59259,0.51722,0.60865,
0.55287,0.55321,0.60855,0.72765,0.57886,0.78983,0.64941,0.46748,0.65396,0.56448,
0.63370,0.47292,0.60179,0.56277,0.48731,0.65663,0.50425,0.46748,0.61735,0.63792,
0.67136,0.43855,0.64424,0.38712,0.60283,0.39096,0.36589,0.46748,0.60574,0.52223,
0.50505,0.43855,0.58102,0.26524,0.38489,0.26617,0.36119,0.49331,0.62294,0.49222,
0.55792,0.42244,0.43565,0.45616,0.37634,0.15572,0.36119,0.55172,0.52837,0.47389,
0.53759,0.44594,0.54796,0.42685,0.41719,0.09743,0.36119,0.31351,0.47333,0.47968,
0.56829,0.50606,0.36565,0.51124,0.39723,0.27264,0.34647,0.31351,0.25718,0.35369,
0.48050,0.42319,0.15657,0.42807,0.38799,0.42777,0.34368,0.31351,0.25967,0.18599,
0.27016,0.44232,0.15657,0.29665,0.24313,0.14107,0.40373,0.28510,0.25586,0.17480,
0.21452,0.36464,0.15657,0.23782,0.24839,0.31141,0.44110,0.06509,0.19534,0.24042,
0.24020,0.09453,0.15657,0.08935,0.35130,0.06922,0.08547,0.05467,0.22981,0.29376,
0.23331,0.15433,0.02659,0.13631,0.01263,0.06922,0.11833,0.17443,0.22830,0.11803,
0.06928,0.15433,0.61730,0.21737,0.79591,0.06619,0.23272,0.04871,0.03559,0.11366,
0.05906,0.26405,0.36346,0.12498,0.01424,0.11938,0.04332,0.05032,0.03166,0.11366,
0.05036,0.17767,0.10451,0.10686,0.08400,0.24518,0.05707,0.09409,0.09999,0.11366,
0.05036,0.09865,0.10252,0.00846,0.09902,0.20569,0.11533,0.02324,0.18878,0.25883,
0.05036,0.25875,0.09365,0.03607,0.09625,0.04003,0.27318,0.01803,0.09785,0.00400,
0.05119,0.33287,0.04177,0.00905,0.04831,0.04003,0.02903,0.10003,0.03613,0.08365,
0.02271,0.13222,0.00677,0.05995,0.25660,0.12645,0.02903,0.09087,0.27325,0.04397,
0.17681,0.16399,0.01564,0.10215,0.01236,0.31193,0.03215,0.10712,0.18370,0.12321,
0.16828,0.15597,0.01564,0.24319,0.18726,0.20205,0.11387,0.10049,0.08377,0.09030,
0.02503,0.29094,0.01564,0.32640,0.28244,0.24495,0.14668,0.23643,0.16904,0.15378,
0.01490,0.48213,0.29775,0.22043,0.30571,0.12727,0.06121,0.37450,0.11717,0.15870,
0.26788,0.03305,0.36867,0.34558,0.47625,0.09228,0.06121,0.08103,0.10064,0.45076,
0.31633,0.03305,0.40170,0.08268,0.34135,0.33652,0.27372,0.21041,0.13522,0.38077,
0.05932,0.03305,0.19821,0.11148,0.07742,0.21430,0.00556,0.12964,0.07969,0.01048,
0.10582,0.13867,0.07686,0.03398,0.11292,0.07747,0.07149,0.13246,0.04887,0.14391,
0.12308,0.13867,0.11357,0.07976,0.11662,0.10117,0.09495,0.12710,0.08937,0.10847,
0.12593,0.13867,0.12979,0.10475,0.12119,0.12281,0.11956,0.12340,0.11899,0.11885,
0.13182,0.12865,0.12979,0.11392,0.11985,0.13056,0.11930,0.12324,0.12867,0.12860,
0.13073,0.13352,0.13314,0.12543,0.12874,0.12579,0.12001,0.13026,0.13304,0.12860,
0.13483,0.12449,0.13569,0.12283,0.13331,0.12305,0.12864,0.13467,0.12707,0.12860,
0.13545,0.12070,0.12334,0.12947,0.13470,0.12045,0.13231,0.12607,0.12707,0.12315,
0.12241,0.12746,0.12154,0.13178,0.13540,0.11886,0.13314,0.13108,0.12707,0.12930,
0.11992,0.12245,0.12815,0.12473,0.13114,0.11895,0.12602,0.13361,0.12707,0.13219,
0.12774,0.12925,0.12249,0.13010,0.13294,0.11801,0.12230,0.12126,0.12707,0.12461,
0.12317,0.12330,0.12833,0.13256,0.12966,0.11857,0.11991,0.12771,0.12707,0.13015,
0.12040,0.12944,0.13194,0.12245,0.12334,0.11779,0.12772,0.12258,0.12707,0.13263,
0.12746,0.12406,0.13345,0.12866,0.12962,0.11847,0.12275,0.12020,0.12707,0.12085,
0.12381,0.12127,0.12962,0.13147,0.13251,0.11773,0.12002,0.11905,0.12707,0.11927,
0.12118,0.11982,0.13269,0.12557,0.12854,0.11845,0.11890,0.12764,0.12707,0.11857,
0.12808,0.11906,0.11966,0.12120,0.13138,0.12659,0.12631,0.13123,0.12707,0.12739,
