0,1,2,3,4,5,6,7,8,9
0.14860,0.00170,0.08076,0.01176,0.08137,0.09403,0.10442,0.10434,0.00307,0.09826,
0.03436,0.00170,0.01171,0.01851,0.08185,0.09589,0.12683,0.01709,0.01717,0.01564,
0.02545,0.00170,0.08018,0.01181,0.09322,0.09336,0.13088,0.01659,0.00174,0.01997,
0.00412,0.00170,0.09699,0.01042,0.09208,0.08487,0.14095,0.00937,0.02576,0.09409,
0.11529,0.00170,0.09975,0.01327,0.00627,0.01552,0.03046,0.00451,0.00584,0.01423,
0.13211,0.00170,0.00669,0.01137,0.01426,0.02357,0.14439,0.00701,0.02102,0.10060,
0.13381,0.00170,0.11424,0.10981,0.01261,0.00824,0.08385,0.00901,0.00337,0.01628,
0.00470,0.00170,0.00746,0.01684,0.01236,0.01911,0.01624,0.02488,0.12118,0.00778,
0.02653,0.00170,0.01211,0.13648,0.09991,0.00502,0.09801,0.00381,0.02178,0.01565,
0.37204,0.00170,0.15981,0.77720,1.07717,0.57978,0.44899,1.27681,0.54274,0.32436,
0.08325,0.00170,0.22839,0.56614,0.80181,0.24336,0.31717,0.77661,0.21449,0.33857,
0.06742,0.00170,0.17699,0.35540,0.38919,0.12292,0.20340,0.32044,0.01272,0.27239,
0.06136,0.00170,0.17638,0.27606,0.14694,0.04727,0.12431,0.10094,0.07920,0.22957,
0.10666,0.00170,0.16918,0.21301,0.06090,0.01410,0.13138,0.09295,0.07105,0.19590,
0.06297,0.00170,0.15460,0.17390,0.08584,0.08255,0.02140,0.01281,0.10931,0.17383,
0.06297,0.00170,0.15460,0.17390,0.08584,0.08255,0.02140,0.01281,0.02019,0.17383,
0.04445,0.00170,0.03226,0.16263,0.10071,0.09577,0.07819,0.00570,0.01553,0.16146,
0.01114,0.00170,0.14793,0.00996,0.08050,0.01053,0.01108,0.00903,0.10330,0.14916,
0.01980,0.00170,0.03687,0.01875,0.09341,0.01526,0.01971,0.04558,0.01258,0.00960,
0.00463,0.00170,0.08232,0.01226,0.09660,0.10085,0.02401,0.00800,0.08671,0.01128,
0.00898,0.00170,0.11587,0.01877,0.00564,0.02289,0.09908,0.01742,0.00662,0.08204,
0.10358,0.00170,0.00399,0.09551,0.11527,0.13422,0.00882,0.13137,0.00608,0.08173,
0.02686,0.00170,0.01041,0.12220,0.13211,0.07886,0.01536,0.14061,0.00245,0.09677,
0.02798,0.00170,0.01233,0.07339,0.07820,0.01275,0.08410,0.08221,0.01890,0.00423,
0.02857,0.00170,0.10535,0.01960,0.02063,0.12851,0.08264,0.02020,0.09338,0.01165,
0.63799,0.00170,0.46062,0.00859,0.86983,1.09759,0.96987,1.01055,0.26708,1.08301,
0.31335,0.00170,0.22532,0.02134,0.39589,0.84182,0.15256,0.52999,0.28794,0.76768,
0.14747,0.00170,0.18872,0.01822,0.15515,0.45491,0.02273,0.26079,0.19581,0.55650,
0.08296,0.00170,0.10511,0.08609,0.07039,0.21645,0.02406,0.11817,0.11529,0.38207,
0.07143,0.00170,0.06493,0.00245,0.07334,0.10919,0.00802,0.05845,0.12870,0.26375,
0.10081,0.00170,0.04528,0.01751,0.01548,0.10178,0.02668,0.08292,0.02553,0.19824,
0.10081,0.00170,0.04528,0.01751,0.01548,0.10178,0.02668,0.08292,0.01129,0.19824,
0.09999,0.00170,0.00970,0.00191,0.09589,0.00841,0.08499,0.10069,0.00458,0.01273,
0.00571,0.00170,0.11960,0.00744,0.12233,0.05325,0.01171,0.09268,0.01507,0.12627,
0.11031,0.00170,0.02090,0.00412,0.07337,0.10074,0.12005,0.10343,0.01818,0.02129,
0.06752,0.00170,0.01837,0.01652,0.11066,0.02100,0.07202,0.09584,0.00770,0.14076,
0.04664,0.00170,0.00364,0.01624,0.12960,0.07096,0.02073,0.08244,0.00333,0.08222,
0.09716,0.00170,0.05169,0.01657,0.13920,0.10987,0.00461,0.11560,0.10513,0.01532,
0.06108,0.00170,0.03898,0.01120,0.00670,0.00769,0.00734,0.00630,0.02846,0.09758,
0.10443,0.00170,0.00890,0.01562,0.11205,0.10458,0.04103,0.02827,0.00608,0.01761,
0.01514,0.00170,0.11790,0.00659,0.01799,0.06445,0.08046,0.09100,0.10687,0.07005,
0.28406,0.00170,0.51118,1.28359,1.27122,0.65563,0.50882,1.00563,0.85450,1.01339,
0.25812,0.00170,0.36231,0.60985,0.89646,0.12723,0.13352,0.54403,0.62352,0.55003,
0.15041,0.00170,0.19198,0.14732,0.62214,0.01860,0.06975,0.22513,0.39449,0.29110,
0.14430,0.00170,0.10775,0.03348,0.32806,0.01421,0.05752,0.04576,0.23084,0.22576,
0.00993,0.00170,0.06647,0.02170,0.03417,0.02368,0.10707,0.07823,0.13280,0.18792,
0.11287,0.00170,0.01649,0.01937,0.09244,0.02569,0.06612,0.10251,0.08026,0.03767,
0.11287,0.00170,0.01649,0.01937,0.09244,0.02569,0.06612,0.10251,0.01311,0.03767,
0.13133,0.00170,0.08255,0.02480,0.02052,0.01274,0.01894,0.01223,0.01372,0.09218,
0.13294,0.00170,0.08202,0.01282,0.13207,0.00674,0.06218,0.10934,0.01326,0.12079,
0.07863,0.00170,0.09786,0.02605,0.07800,0.01625,0.04391,0.01685,0.02547,0.07286,
0.02366,0.00170,0.00439,0.00538,0.05203,0.13496,0.09755,0.00497,0.10011,0.11030,
0.09645,0.00170,0.01185,0.02079,0.07945,0.02636,0.08781,0.10740,0.00484,0.01182,
0.06061,0.00170,0.01145,0.09262,0.00794,0.00142,0.02213,0.12862,0.05529,0.01483,
0.10385,0.01896,0.10694,0.09690,0.01222,0.00142,0.01670,0.13800,0.04045,0.02038,
0.12536,0.09665,0.12715,0.09433,0.08480,0.00142,0.08085,0.00993,0.08415,0.01515,
0.07470,0.02075,0.00684,0.00227,0.08281,0.00142,0.09880,0.00803,0.00569,0.02125,
0.11054,0.13252,0.02591,0.01289,0.00698,0.00142,0.09532,0.06392,0.02315,0.08502,
0.12874,0.00721,0.09392,0.02190,0.01591,0.00142,0.08496,0.04483,0.07856,0.08925,
0.12874,0.00721,0.09392,0.02190,0.01591,0.00142,0.08496,0.04483,0.07760,0.08925,
0.01009,0.10973,0.09563,0.13554,0.08131,0.00142,0.11589,0.00837,0.01729,0.05695,
0.04752,0.12861,0.00830,0.14193,0.09159,0.00142,0.12625,0.01874,0.08653,0.10159,
0.07838,0.13784,0.01653,0.00617,0.11935,0.00142,0.00863,0.01532,0.09401,0.01399,
0.09586,0.14242,0.09954,0.11222,0.00746,0.00142,0.04591,0.01061,0.09629,0.01336,
0.08552,0.00336,0.12335,0.01108,0.04483,0.00142,0.09690,0.01802,0.08221,0.05949,
0.11638,0.01885,0.07359,0.10473,0.08491,0.00142,0.06096,0.02429,0.11524,0.10370,
0.07033,0.01659,0.01164,0.12604,0.08795,0.00142,0.09715,0.13627,0.12513,0.06429,
0.01191,0.10311,0.08421,0.07511,0.05606,0.00142,0.12299,0.07975,0.02725,0.04453,
0.09413,0.02497,0.08703,0.10477,0.09443,0.00142,0.13519,0.01408,0.00527,0.08892,
0.77368,1.22412,0.70185,1.07524,0.18007,0.00142,0.77021,0.70724,1.29976,0.34534,
0.22151,0.56630,0.34137,0.78103,0.11879,0.00142,0.48443,0.26492,0.69304,0.10300,
0.09214,0.14733,0.15213,0.38376,0.08323,0.00142,0.30997,0.01727,0.26991,0.09505,
0.02076,0.08114,0.02722,0.16715,0.09866,0.00142,0.21173,0.10102,0.05560,0.07283,
0.01725,0.00806,0.01189,0.06394,0.10282,0.00142,0.16292,0.04917,0.09977,0.06240,
0.00878,0.00906,0.07632,0.08025,0.10862,0.00142,0.13569,0.05315,0.01411,0.05749,
0.00878,0.00906,0.07632,0.08025,0.10862,0.00142,0.13569,0.05315,0.07836,0.05749,
0.00840,0.00815,0.09515,0.01778,0.11162,0.00142,0.00875,0.08081,0.00321,0.08181,
0.00640,0.02018,0.10103,0.07559,0.08158,0.00142,0.07081,0.06645,0.08798,0.00152,
0.09130,0.00211,0.01723,0.00828,0.06682,0.00142,0.09247,0.05936,0.10109,0.01461,
0.10288,0.09593,0.01129,0.08709,0.05953,0.00142,0.00893,0.01127,0.07648,0.00414,
0.07757,0.10110,0.10996,0.10078,0.00338,0.00142,0.09128,0.01153,0.06425,0.09714,
0.09567,0.07656,0.10814,0.10374,0.01364,0.00142,0.00756,0.01572,0.08903,0.01097,
0.10131,0.09112,0.08022,0.01901,0.00571,0.00142,0.00951,0.08216,0.10153,0.01084,
0.10787,0.00800,0.09720,0.07853,0.00550,0.00142,0.09287,0.00863,0.00700,0.01427,
0.08002,0.00545,0.00987,0.06538,0.01331,0.00142,0.01144,0.00518,0.09358,0.00438,
0.49412,1.20951,0.38266,1.08916,0.41033,0.00142,0.87272,0.53707,0.80559,1.13063,
0.23995,0.91814,0.35825,0.80836,0.19415,0.00142,0.39152,0.23038,0.36192,0.90601,
0.10235,0.47233,0.30816,0.40645,0.07199,0.00142,0.14419,0.05542,0.13205,0.48595,
0.09222,0.19451,0.24043,0.18618,0.09292,0.00142,0.01895,0.07821,0.04391,0.21224,
0.00623,0.05029,0.18394,0.07463,0.07974,0.00142,0.08602,0.07323,0.01585,0.05986,
0.01308,0.10117,0.14763,0.09708,0.01250,0.00142,0.04802,0.09117,0.02096,0.09372,
0.01308,0.10117,0.14763,0.09708,0.01250,0.00142,0.04802,0.01785,0.02096,0.09372,
0.08278,0.00988,0.09953,0.02028,0.00971,0.00142,0.07810,0.04684,0.01686,0.01493,
0.06747,0.05414,0.00844,0.04955,0.08549,0.00142,0.06498,0.02107,0.01489,0.05299,
0.01292,0.01821,0.09300,0.05136,0.09590,0.00142,0.08556,0.07979,0.00449,0.00403,
0.00303,0.00459,0.10381,0.02048,0.07391,0.00142,0.01448,0.09278,0.06464,0.06564,
0.09777,0.09607,0.07772,0.08082,0.00768,0.00142,0.07413,0.10395,0.05858,0.01133,
0.01213,0.01174,0.01300,0.06676,0.08670,0.00142,0.00602,0.01024,0.08619,0.00478,
0.00939,0.07670,0.05650,0.08640,0.00411,0.00142,0.00666,0.01130,0.01148,0.09754,
0.00789,0.06457,0.08552,0.01081,0.01451,0.00142,0.01058,0.10235,0.08967,0.10596,
0.08628,0.08523,0.09601,0.01100,0.08443,0.00142,0.01338,0.10837,0.00605,0.11014,
0.24627,0.81618,1.11590,1.54484,0.92859,0.00142,0.00366,0.23950,0.75721,0.87076,
0.28445,0.31798,0.75221,1.02438,0.50326,0.00142,0.09574,0.08051,0.55001,0.15686,
0.25569,0.06568,0.36230,0.43680,0.24186,0.00142,0.158
