0,1,2,3,4,5,6,7,8,9
0.08400,0.69356,0.45407,0.39502,0.56558,0.70248,0.03378,0.95599,0.44468,0.60266,
0.58753,0.44935,0.08669,0.87442,0.37930,0.27182,0.03378,0.59027,0.15633,0.23368,
0.94877,0.15762,0.76082,0.05040,0.39576,0.75062,0.03378,0.82101,0.68814,0.01287,
0.58079,0.02198,0.95343,0.04648,0.86013,0.81578,0.03378,0.56006,0.44396,0.02147,
0.95149,0.56307,0.61225,0.61936,0.23040,0.61754,0.65958,0.20704,0.36680,0.02147,
0.04203,0.18080,0.82635,0.28269,0.04999,0.38737,0.42231,0.75493,0.46235,0.02147,
0.69523,0.09045,0.08235,0.86730,0.58408,0.84034,0.83792,0.47403,0.83423,0.02147,
0.22686,0.66777,0.59565,0.08235,0.35893,0.13739,0.35759,0.39300,0.36625,0.02147,
0.04759,0.19136,0.20239,0.13322,0.20475,0.26422,0.40245,0.02227,0.04078,0.02147,
0.26166,0.31973,0.27121,0.20186,0.12902,0.04362,0.05336,0.23232,0.12340,0.02147,
0.04093,0.19136,0.36058,0.04224,0.29718,0.03496,0.05624,0.34208,0.03091,0.02147,
0.45812,0.25901,0.00863,0.42288,0.34282,0.17697,0.23479,0.02493,0.39614,0.33449,
0.77862,0.84165,0.17233,0.69767,0.04593,0.70539,0.10903,0.02493,0.65569,0.24347,
0.32987,0.14963,0.01520,0.30865,0.13727,0.31035,0.27182,0.02493,0.34710,0.13862,
0.03890,0.30726,0.01520,0.10050,0.17031,0.02925,0.38181,0.19289,0.19289,0.09697,
0.10290,0.38419,0.01520,0.20866,0.04201,0.19486,0.12579,0.08225,0.35214,0.04241,
0.03527,0.01080,0.06309,0.36317,0.14688,0.01170,0.19823,0.27037,0.01308,0.21188,
0.19375,0.20957,0.48271,0.41764,0.05666,0.21745,0.33802,0.41105,0.03497,0.33240,
0.09778,0.06919,0.08773,0.12593,0.05975,0.04112,0.25552,0.13981,0.03497,0.09715,
0.05581,0.06744,0.04836,0.04997,0.10595,0.06965,0.08773,0.04951,0.03497,0.05791,
0.02363,0.06791,0.06905,0.01719,0.08773,0.05571,0.03186,0.06696,0.03497,0.06398,
0.07396,0.03652,0.01382,0.01719,0.09304,0.05326,0.06575,0.06587,0.10156,0.02780,
0.27208,0.22305,0.34128,0.26192,0.09304,0.02382,0.09385,0.02270,0.04848,0.42888,
0.09850,0.07541,0.18986,0.08634,0.09304,0.04945,0.10097,0.01697,0.02216,0.09385,
0.01570,0.04603,0.09385,0.03014,0.09304,0.07584,0.09420,0.08329,0.07230,0.08797,
0.01272,0.04724,0.09335,0.06198,0.03499,0.07878,0.02995,0.01621,0.07230,0.03513,
0.01906,0.09725,0.02401,0.10087,0.03499,0.10511,0.09663,0.08777,0.02685,0.09304,
0.01906,0.08621,0.09657,0.08930,0.10001,0.09748,0.10311,0.08865,0.09413,0.08147,
0.01906,0.06224,0.05025,0.06148,0.06805,0.05411,0.00341,0.01250,0.01718,0.07366,
0.15721,0.01774,0.28165,0.06501,0.01447,0.16586,0.31890,0.30217,0.02689,0.19133,
0.07211,0.01774,0.15975,0.06052,0.05212,0.17419,0.01363,0.15184,0.00778,0.16074,
0.80434,0.49344,0.15975,0.33011,1.13880,0.51014,0.30000,0.65872,0.68517,0.03147,
0.00594,0.73765,1.06579,0.82072,0.83191,0.25626,0.86824,0.92664,0.93958,0.17366,
0.20744,0.01999,0.69359,0.55719,0.02547,0.35973,0.41622,0.54140,0.17342,0.17366,
0.24251,0.00564,0.03890,0.42212,0.02547,0.03898,0.24409,0.09100,0.11830,0.49617,
0.11702,0.00866,0.40295,0.34677,0.02547,0.04368,0.00654,0.09036,0.08532,0.03890,
0.18596,0.19403,0.40050,0.17652,0.02547,0.09083,0.03449,0.02706,0.00540,0.40295,
0.21844,0.03647,0.04018,0.03611,0.02547,0.01638,0.05091,0.21295,0.12109,0.03890,
0.43445,0.01360,0.14305,0.17103,0.04481,0.00901,0.00465,0.12269,0.02276,0.03044,
0.00834,0.05736,0.21866,0.36591,0.44695,0.19958,0.46935,0.39474,0.34386,0.03044,
0.26859,0.02434,0.41055,0.50782,0.50086,0.03012,0.01920,0.45207,0.49922,0.03044,
0.42690,0.00669,0.24096,0.10626,0.34646,0.00208,0.13025,0.04706,0.53562,0.07370,
0.39042,0.04614,0.54573,0.49922,0.30296,0.05769,0.27961,0.08908,0.29005,0.52426,
0.09057,0.04614,0.04781,0.17748,0.04728,0.27757,0.03812,0.16691,0.02190,0.16583,
0.08073,0.04614,0.03294,0.04218,0.10322,0.20723,0.07403,0.20352,0.14151,0.04316,
0.19549,0.03181,0.03294,0.10386,0.17191,0.05520,0.15944,0.16905,0.19428,0.14171,
0.04275,0.03181,0.03640,0.15636,0.20820,0.03814,0.18290,0.17971,0.20047,0.19231,
0.04162,0.03181,0.14490,0.18240,0.04583,0.03334,0.21408,0.02960,0.20383,0.20852,
0.14545,0.15093,0.16435,0.21077,0.11717,0.11236,0.11824,0.02960,0.20478,0.03847,
0.21364,0.16151,0.10240,0.02931,0.20313,0.07084,0.20271,0.02960,0.20436,0.15175,
0.17738,0.17472,0.16637,0.02931,0.26230,0.16018,0.26213,0.15024,0.02543,0.20821,
0.04254,0.06150,0.05105,0.11249,0.02953,0.05200,0.01516,0.05164,0.02543,0.17755,
0.02911,0.07261,0.10346,0.07975,0.01323,0.07345,0.06510,0.05410,0.07642,0.03348,
0.09944,0.01366,0.10346,0.34331,0.95597,0.23241,0.15336,0.80766,0.06756,0.47336,
0.16654,0.15153,0.66057,0.22163,0.06459,0.30746,0.24076,0.45135,0.06756,0.81093,
0.01830,0.03502,0.36056,0.17503,0.06459,0.18952,0.12410,0.22978,0.07248,0.10532,
0.01830,0.06974,0.02600,0.04441,0.09814,0.01378,0.02562,0.08505,0.08171,0.03965,
0.01830,0.07209,0.03568,0.08364,0.08621,0.10158,0.07820,0.10072,0.01611,0.02524,
0.06876,0.02612,0.04405,0.09590,0.05063,0.10162,0.08450,0.02643,0.05084,0.00762,
0.06876,0.14302,0.21261,0.77845,1.22928,0.12191,0.30256,0.25544,0.61534,0.54844,
0.06876,0.12105,0.17570,0.43696,0.08315,0.05016,0.04833,0.02367,0.19079,0.34207,
0.02813,0.00388,0.02058,0.02813,0.02903,0.12767,0.03518,0.02367,0.07449,0.01403,
0.34209,0.29081,0.17692,0.05335,0.15363,0.08823,0.03518,0.03593,0.62592,0.44437,
0.16049,0.41539,0.37219,0.29799,0.23451,0.26018,0.03518,0.27035,0.34209,0.52761,
0.23615,0.35129,0.49365,0.41735,0.46286,0.40372,0.03518,0.03573,0.50558,0.34209,
0.14514,0.13043,0.05463,0.47460,0.04344,0.46785,0.03518,0.02943,0.00701,0.20627,
0.86386,1.22106,0.30214,0.88815,0.04344,0.51383,0.06298,0.02240,0.89406,0.43478,
0.07624,0.21943,0.07070,0.35352,0.00425,0.33341,0.14903,0.16587,0.23567,0.30029,
0.08298,0.17708,0.07070,0.29880,0.11735,0.23233,0.24725,0.08932,0.13925,0.08143,
0.07377,0.11840,0.07070,0.02941,0.10301,0.08581,0.13960,0.06524,0.07430,0.07387,
0.06588,0.08414,0.07070,0.03920,0.06720,0.02477,0.05126,0.07486,0.06905,0.03312,
0.07695,0.05631,0.07070,0.09096,0.03878,0.07495,0.04882,0.03506,0.03458,0.07813,
0.12530,0.08404,0.07070,0.10901,0.05476,0.06304,0.05286,0.09065,0.05578,0.01727,
0.07599,0.09704,0.07192,0.05618,0.06007,0.06184,0.10396,0.05097,0.05801,0.01727,
0.02495,0.10166,0.07196,0.05723,0.07849,0.10080,0.06403,0.07140,0.07912,0.01727,
0.01697,0.06403,0.07812,0.05653,0.04964,0.12478,0.06088,0.09918,0.06857,0.01727,
0.05047,0.08416,0.08768,0.07776,0.07266,0.01630,0.04026,0.04591,0.01443,0.01646,
0.14667,0.17817,0.35563,0.31409,0.22662,0.24022,0.06041,0.38386,0.06959,0.01646,
0.12610,0.19361,0.24760,0.25481,0.19071,0.17479,0.07018,0.02736,0.01824,0.01646,
0.04623,0.04436,0.01955,0.06041,0.03954,0.01248,0.02353,0.00742,0.01188,0.01646,
0.04943,0.40168,0.01955,0.37449,0.13429,0.28018,0.10585,0.05189,0.38348,0.05839,
0.02047,0.04943,0.01955,0.17975,0.02779,0.06557,0.07370,0.04021,0.16312,0.02520,
0.05361,0.07671,0.01271,0.07266,0.15942,0.09802,0.01183,0.05882,0.04007,0.08321,
0.02315,0.16058,0.08363,0.25459,0.08298,0.09802,0.15044,0.34666,0.10494,0.03476,
0.09197,0.05731,0.13449,0.05268,0.13545,0.05268,0.03548,0.34666,0.00542,0.09116,
0.07257,0.02966,0.08350,0.05268,0.09978,0.09617,0.02964,0.03275,0.03934,0.09175,
0.09189,0.00814,0.09910,0.08760,0.09670,0.09850,0.09668,0.03275,0.09278,0.10066,
0.03565,0.07623,0.09504,0.02401,0.09467,0.09299,0.09104,0.03275,0.04180,0.01384,
0.26223,0.03028,0.13433,0.08193,0.25014,0.05983,0.22984,0.13463,0.04180,0.17403,
0.65765,0.42300,0.50140,0.59339,0.53192,0.35606,0.46142,0.35630,0.04180,0.30281,
0.45435,0.64081,0.11942,0.58440,0.39381,0.51783,0.61142,0.56285,0.04180,0.58671,
0.09299,0.04180,0.09147,0.36498,0.25975,0.63850,0.68137,0.65935,0.04180,0.66956,
0.07292,0.04180,0.02281,0.23109,0.17663,0.62821,0.04180,0.51933,0.04180,0.51130,
0.04492,0.03521,0.02281,0.19133,0.17463,0.03521,0.03521,0.26302,0.03521,0.25339,
0.02400,0.01369,0.02281,0.05304,0.03940,0.01369,0.01369,0.03521,0.01369,0.01601,
0.65756,0.76218,0.34911,0.19644,0.05061,0.54631,0.55774,0.22412,0.00991,0.01601,
0.75260,0.63396,0.18849,0.09618,0.05061,0.19162,0.16397,0.35595,0.04238,0.74614,
0.05102,0.23740,0.20903,0.01804,0.05061,0.02026,0.03252,0.07823,0.09850,0.26291,
0.19146,0.01392,0.20748,0.01804,0.05449,0.09520,0.13386,0.11682,0.16402,0.18748,
0.19350,0.11571,0.01796,0.01804,0.19896,0.15998,0.18374,0.17594,0.20229,0.08412,
0.14716,0.17502,0.01796,0.19304,0.18539,0.19705,0.13461,0.18628,0.05083,0.01766,
0.09661,0.16966,0.15671,0.17748,0.18713,0.08122,0.01487,0.22556,0.01022,0.13205,
0.24873,0.24538,0.20356,0.08454,0.26739,0.08122,0.13209,0.08957,0.12954,0.09581,
0.26614,0.01464,0.22641,0.02991,0.34901,0.08122,0.22420,0.04247,0.25586,0.09804,
0.22840,0.28221,0.04486,0.02991,0.39881,0.10775,0.07800,0.12312,0.26727,0.11507,
0.02611,0.23290,0.05702,0.02991,0.11507,0.07116,0.04392,0.06387,0.10203,0.12800,
0.09245,0.01979,0.08231,0.00428,0.09055,0.01054,0.03884,0.06472,0.06258,0.03239,
0.19049,0.12691,0.72000,0.09962,0.56285,1.04543,0.95758,0.75164,0.77280,1.00503,
0.19049,0.15465,0.35312,0.14036,0.26254,0.01872,0.34640,0.31899,0.13942,0.43190,
0.15804,0.17246,0.03626,0.19964,0.05363,0.01872,0.02828,0.00970,0.09356,0.15804,
0.18840,0.16741,0.15729,0.03941,0.08986,0.01872,0.03871,0.19083,0.03900,0.17435,
0.05225,0.14672,0.20771,0.15884,0.04408,0.01872,0.15866,0.10025,0.17547,0.17865,
0.02186,0.20361,0.10025,0.09422,0.05131,0.01872,0.06822,0.16174,0.17694,0.16311,
0.18152,0.19794,0.06969,0.15452,0.01977,0.01872,0.17135,0.12439,0.17422,0.29332,
0.09573,0.17537,0.17112,0.17819,0.19908,0.01872,0.17122,0.27224,0.16578,0.10025,
0.25505,0.17009,0.11477,0.03290,0.11392,0.01872,0.03558,0.19794,0.16928,0.06969,
0.10025,0.13116,0.15219,0.18746,0.14699,0.01872,0.18579,0.17537,0.16356,0.02017,
0.25981,0.15175,0.05395,0.03941,0.12721,0.01872,0.19077,0.07285,0.13820,0.21727,
0.19794,0.13320,0.17643,0.15884,0.04418,0.01872,0.14648,0.24516,0.17170,0.16750,
0.17537,0.08038,0.08760,0.18453,0.19395,0.01872,0.18809,0.15804,0.17008,0.04660,
0.14087,0.03868,0.03973,0.04429,0.17873,0.01872,0.04545,0.15865,0.15535,0.04411,
0.04831,0.02025,0.02105,0.03667,0.17873,0.01872,0.04019,0.04530,0.04689,0.02832,
0.04412,0.00707,0.01632,0.02353,0.02399,0.01872,0.02628,0.04500,0.04219,0.03795,
0.05114,0.15315,0.59536,0.03062,0.02399,0.47548,0.56957,0.03397,0.85129,0.44111,
0.12903,0.24228,0.23763,0.03163,0.02399,0.09287,0.19439,0.04371,0.03587,0.22391,
0.01697,0.03587,0.04437,0.00829,0.02399,0.12611,0.08920,0.01759,0.01813,0.11764,
0.01697,0.09318,0.30314,0.36503,0.45318,0.01646,0.77944,0.87757,0.01353,0.08891,
0.09136,0.03247,0.35233,0.01334,0.20304,0.01646,0.04337,0.41452,0.58644,0.25288,
0.08019,0.59901,0.47036,0.55459,0.03770,0.76527,0.04337,0.67369,0.45457,0.55513,
0.05203,0.24229,0.18306,0.23525,0.03770,0.10738,0.08928,0.33859,0.15868,0.17791,
0.03614,0.08335,0.06393,0.04001,0.03770,0.08973,0.07548,0.04943,0.05223,0.10960,
0.03614,0.03408,0.10950,0.06189,0.01959,0.03996,0.05852,0.02434,0.04045,0.07491,
0.12918,0.01813,0.01619,0.10901,0.01959,0.02103,0.01842,0.13190,0.09505,0.03005,
0.10674,0.07580,0.05482,0.09909,0.08877,0.01108,0.13181,0.07441,0.04986,0.03721,
0.15551,0.04797,0.70181,0.48787,0.69346,0.36527,0.52371,0.54274,0.18956,0.03721,
0.02386,0.05204,0.04797,0.16355,0.30426,0.09295,0.10546,0.01248,0.02398,0.03721,
0.09562,0.15373,0.07000,0.03885,0.04797,0.04154,0.04978,0.11803,0.10526,0.03721,
0.15230,0.07307,0.12788,0.10536,0.07000,0.03439,0.14338,0.16474,0.17734,0.03721,
0.14831,0.06063,0.02912,0.17008,0.05531,0.03439,0.04740,0.16933,0.17488,0.02158,
0.03383,0.02627,0.18601,0.04919,0.13222,0.01542,0.02080,0.03080,0.01511,0.02158,
0.01927,0.16452,0.03568,0.03498,0.06978,0.10682,0.01687,0.01522,0.01511,0.01579,
0.15067,0.18580,0.01161,0.08433,0.03674,0.06597,0.18677,0.18627,0.01511,0.01674,
0.15067,0.09146,0.02350,0.17153,0.15523,0.09402,0.15345,0.10968,0.02355,0.10721,
0.15067,0.01605,0.08804,0.14742,0.15812,0.07398,0.15473,0.02421,0.06599,0.02722,
0.09993,0.00851,0.07832,0.09506,0.09993,0.07398,0.10252,0.01530,0.06875,0.03822,
0.07382,0.02240,0.04627,0.06761,0.09748,0.07398,0.10655,0.01611,0.07283,0.02798,
0.01298,0.08067,0.01134,0.01727,0.11481,0.07398,0.03679,0.03433,0.06292,0.03084,
0.05754,0.12706,0.07064,0.09309,0.01850,0.03374,0.03623,0.09384,0.06292,0.08346,
0.15913,0.07698,0.11023,0.09961,0.12265,0.12762,0.14663,0.09101,0.06292,0.14447,
0.10344,0.21265,0.16786,0.03954,0.18128,0.01571,0.17501,0.17122,0.06292,0.18813,
0.08518,0.00645,0.20715,0.19431,0.07842,0.01571,0.00970,0.06906,0.05608,0.07379,
0.03127,0.08373,0.09540,0.16356,0.09509,0.01571,0.10005,0.09783,0.01616,0.07748,
0.10179,0.08468,0.09728,0.00357,0.09154,0.01571,0.08629,0.08243,0.07753,0.08119,
0.33940,0.05645,0.04802,0.67557,0.29685,0.12158,0.48116,0.19315,0.09584,0.08119,
0.35683,0.06553,0.30119,0.01107,0.06114,0.23009,0.17495,0.07975,0.06028,0.04152,
0.73240,1.50031,1.33322,1.33191,1.42689,0.73740,0.34994,0.75499,1.36218,0.82472,
0.70704,0.35691,1.04151,1.03416,1.11770,0.73740,0.51069,0.78401,1.10558,0.68385,
0.49034,0.35691,0.76257,0.72563,0.14902,0.53011,0.45807,0.62361,0.78122,0.52564,
0.36299,0.19913,0.42105,0.39676,0.14902,0.29256,0.27421,0.37343,0.09492,0.37027,
0.17862,0.09100,0.06872,0.19682,0.09769,0.25122,0.15882,0.21327,0.09492,0.20443,
0.16784,0.12460,0.07249,0.09169,0.12206,0.10238,0.15531,0.09456,0.09492,0.18038,
0.28231,0.15495,0.07249,0.16380,0.16849,0.09009,0.01362,0.06646,0.37536,0.09308,
0.26338,0.11557,1.22586,1.31151,0.13155,0.09009,0.81936,0.66129,1.48571,0.03256,
0.05612,0.07674,0.06282,0.07976,0.09573,0.09009,0.03597,0.18182,0.01341,0.05510,
0.24758,0.07674,0.59669,0.51077,0.05057,0.56856,0.05513,0.61399,0.17837,0.05464,
0.24629,0.09726,0.32555,0.38938,0.18206,0.05383,0.05513,0.09726,0.28328,0.00582,
0.43066,0.24556,0.29509,0.38345,0.21431,0.05383,0.47195,0.72701,0.16320,0.23361,
0.13704,0.31666,0.20982,0.15625,0.01811,0.05383,0.16151,0.29509,0.07005,0.41678,
0.07611,0.02259,0.03576,0.01976,0.01811,0.03045,0.09583,0.05575,0.03231,0.03722,
0.08350,0.04331,0.01542,0.03164,0.01811,0.08951,0.03722,0.20512,0.02257,0.09064,
0.03097,0.04466,0.01542,0.08861,0.03218,0.05113,0.04950,0.02004,0.09142,0.05044,
0.02144,0.02673,0.01542,0.02145,0.03530,0.07648,0.03309,0.04421,0.01777,0.02059,
0.02476,0.07453,0.01542,0.08762,0.02616,0.01777,0.02660,0.01586,0.00918,0.07797,
0.76917,0.57829,0.22575,0.29353,0.93742,0.51587,0.96070,0.02689,0.32564,1.03664,
0.31109,0.15933,0.04155,0.06323,0.40437,0.02249,0.38855,0.02689,0.09972,0.21858,
0.08251,0.07457,0.27937,0.25493,0.01853,0.24717,0.14030,0.21130,0.09977,0.00953,
0.63730,0.56112,0.32001,0.70973,0.01853,0.38744,0.72838,0.16155,0.25404,0.33219,
0.40991,0.01519,0.06838,0.30148,0.05746,0.20826,0.15179,0.51640,0.01036,0.42611,
0.03956,0.01519,0.82014,0.79328,0.66232,0.00906,0.76305,0.92369,0.21067,0.46668,
0.03956,0.93642,0.40425,0.02395,0.36275,0.90806,1.09776,0.40200,0.75378,0.97580,
0.22505,0.48594,0.06164,0.02395,0.12319,0.35638,0.22505,0.18939,0.28950,0.49527,
0.17777,0.19532,0.03834,0.02395,0.00656,0.00953,0.17840,0.02601,0.16140,0.04480,
0.09627,0.04632,0.11341,0.02395,0.07467,0.09724,0.18855,0.03216,0.01804,0.03754,
0.05880,0.02827,0.03314,0.02395,0.05296,0.03112,0.03082,0.08465,0.07867,0.03058,
0.11069,0.04157,0.09374,0.07106,0.03927,0.00517,0.03315,0.03082,0.10579,0.03100,
0.19461,0.02995,0.09374,0.06462,0.02450,0.01339,0.09202,0.33935,0.10792,0.30332,
0.11075,0.00991,0.03012,0.01022,0.11416,0.01189,0.09202,0.09650,0.09348,0.17850,
0.12393,0.07590,0.06628,0.00699,0.02358,0.04028,0.09202,0.09779,0.03639,0.10267,
0.09875,0.01396,0.02491,0.07445,0.10954,0.13671,0.09202,0.05706,0.05878,0.02909,
0.27457,0.03205,0.02491,0.23441,0.97815,0.27551,0.29219,0.65181,0.72963,0.65370,
0.29720,0.02113,0.02491,0.30845,0.05974,0.07244,0.02776,0.32736,0.74657,0.35403,
0.14481,0.02113,0.01745,0.02008,0.01558,0.04079,0.23750,0.37135,0.01745,0.18855,
0.09528,0.00675,0.17584,0.03380,0.01558,0.02666,0.16606,0.09148,0.01115,0.09677,
0.76168,0.21319,0.34652,0.36066,0.44899,0.63129,0.16606,0.71808,0.06710,0.23091,
0.22558,0.37096,0.28440,0.03442,0.59682,0.27844,0.22558,0.80863,0.06710,0.42309,
0.35917,0.33611,0.06060,0.03442,0.00322,0.35583,0.29160,0.02402,0.33061,0.02572,
0.01213,0.09396,0.01213,0.17206,0.14129,0.16977,0.06569,0.02402,0.28798,0.09412,
0.36291,0.25491,0.81987,0.46965,0.25664,0.71029,0.06569,0.16486,0.25886,0.38636,
0.02669,0.22119,0.31580,0.17490,0.35943,0.27008,0.06569,0.21833,0.30265,0.17641,
0.02669,0.01686,0.02635,0.22483,0.32733,0.14101,0.25321,0.26610,0.18415,0.11401,
0.28016,0.01686,0.16077,0.25252,0.05245,0.08904,0.03664,0.23329,0.16213,0.02866,
0.29248,0.21160,0.01317,0.33708,0.42969,0.01905,0.02080,0.02630,0.15103,0.22837,
0.58107,0.06819,0.58318,0.85922,0.19098,0.26084,0.36508,0.02630,0.52621,0.05878,
0.30306,0.01482,0.01928,0.52607,0.55311,0.42011,0.08058,0.41152,0.21634,0.06755,
0.12614,0.69254,0.01928,0.22727,0.12686,0.38702,0.03510,0.68953,0.83714,0.06150,
